n,strategy_name,handoff_strategy_name,job_name,dataset_source,batch_name,native_validation_N,N24_N40_focused,constrained_reward_balanced,stricter_penalty_guard,includes_N12_case,includes_N16_case,includes_N32_case,original_run48_candidate_id,original_run48_strategy_name,candidate_source,generation_method,selection_bucket,priority_role,surrogate_prediction,strict_penalty_guard_prediction,two_stage_guarded_prediction,no_penalty_worse_than_median_prediction,u2_primary_prediction,u2_guarded_prediction,predicted_peeq_guarded_score,predicted_surfaceT_guarded_score,predicted_mises_guarded_score,gnn_reward_prediction,graph_pointer_policy_score,hybrid_score,uncertainty_score,gnn_vs_surrogate_disagreement,novelty_distance,nearest_existing_teacher_strategy,order_json,order_compact,order_hash,u2_range,peeq_max,surface_t_proxy,surface_t_proxy_mpa,mises_max,final_step,final_step_name,final_frame_time,extracted_fields,extracted_field_names,teacher_validation_status,solver_audit_status,completion_status,odb_extraction_status,nonfatal_warning_flag,notes,run_id,patched_after_cool_initialInc_failure,odb_path,missing_required_fields,u_node_count,u2_min,u2_max,u2_abs_max,u2_mean_abs,u2_rms,u_magnitude_max,peeq_value_count,peeq_mean,peeq_fraction_gt_0p002,peeq_count_gt_0p002,s_value_count,mises_mean,max_principal_stress_max,max_principal_stress_mean,surface_t_proxy_max_tensile_pa,surface_t_proxy_max_tensile_mpa,nt11_node_count,nt11_min,nt11_max,nt11_mean,rank_within_N_u2_range,rank_within_N_peeq_max,rank_within_N_surface_t_proxy,rank_within_N_mises_max,norm_cost_within_N_u2_range,norm_cost_within_N_peeq_max,norm_cost_within_N_surface_t_proxy,norm_cost_within_N_mises_max,run_id_run49,batch_option,batch_name_run49,teacher_validated,teacher_validation_status_run49,notes_run49,job_name_solver,completion_status_solver,lck_present
24,S3R49SCN_N24_B01_strict_guard,S3R49SCN_N24_B01_strict_guard,J2D_S3R49SCN_N24_B01_strict_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C01305,N24_R48_N24_C01305_strict_penalty_guard_top,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.7530076114060488,0.7506545868313796,0.7517580721810961,0.7435510896669183,0.7496201072708881,0.7542174412737236,0.7435510896669183,0.7530076114060488,0.7530076114060488,0.7246264373845893,0.8563327032136105,0.7524249081924382,0.0215237109983553,0.0283811740214594,0.4583333333333333,S3R39N2440B60_N24_B04_n24_u2_near,"[22,23,21,19,11,1,3,5,7,9,13,15,17,0,2,4,6,8,10,12,14,16,18,20]",22-23-21-19-11-1-3-5-7-9-13-15-17-0-2-4-6-8-10-12-14-16-18-20,dfa52b5d51149bcf,3.737566112249624e-05,0.1608438491821289,582616640.0,582.61664,579943616.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B01_strict_guard\J2D_S3R49SCN_N24_B01_strict_guard.odb,,735,-1.7401904187863693e-05,1.9973756934632547e-05,1.9973756934632547e-05,5.509781366905785e-06,6.918607585477611e-06,9.42894839681685e-05,2496,0.0694247075917724,1.0,2496,2496,579941827.9230769,582616640.0,579940925.5641025,582616640.0,582.61664,735,20.090208053588867,20.094518661499023,20.093023920383583,3,14,11,6,0.1175681202421665,0.8221713999839195,0.4138113367174281,0.1176470588235294,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B01_strict_guard,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B02_strict_guard,S3R49SCN_N24_B02_strict_guard,J2D_S3R49SCN_N24_B02_strict_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C00088,N24_R48_N24_C00088_strict_penalty_guard_top,strict_penalty_guard_top,existing_pool_selection,strict_penalty_guard_top,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0295160719711025,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,9,7,15,13,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-17-9-7-15-13-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,035b59d26fca2650,7.155505159062159e-05,0.1542517393827438,581955392.0,581.955392,579944384.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B02_strict_guard\J2D_S3R49SCN_N24_B02_strict_guard.odb,,735,-6.804794247727841e-05,3.5071091133431764e-06,6.804794247727841e-05,3.856123863557426e-05,4.252373168091245e-05,9.830597991822287e-05,2496,0.0683525510800954,1.0,2496,2496,579942628.3846154,581955392.0,579942005.8717948,581955392.0,581.955392,735,20.08897399902344,20.09321975708008,20.09174568539574,10,3,7,11,0.6292986683932763,0.0317464287947684,0.0495981387478849,0.8235294117647058,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B02_strict_guard,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B03_strict_guard,S3R49SCN_N24_B03_strict_guard,J2D_S3R49SCN_N24_B03_strict_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C01021,N24_R48_N24_C01021_strict_penalty_guard_local_search,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.034627657761734,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,18,16,14,12,10,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-18-16-14-12-10-20,184ebe2a9c435006,7.330715288844658e-05,0.1600374281406402,581865344.0,581.865344,579944576.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B03_strict_guard\J2D_S3R49SCN_N24_B03_strict_guard.odb,,735,-5.872026304132305e-05,1.458688984712353e-05,5.872026304132305e-05,1.5395533572064218e-05,2.1246911310523164e-05,9.725453128339724e-05,2496,0.0667495040039424,1.0,2496,2496,579942782.4615384,581865344.0,579942058.3333334,581865344.0,581.865344,735,20.08873176574707,20.092966079711918,20.09149924297722,11,12,1,16,0.6555309605808272,0.7254777240769361,0.0,1.0,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B03_strict_guard,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B04_strict_guard,S3R49SCN_N24_B04_strict_guard,J2D_S3R49SCN_N24_B04_strict_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C00627,N24_R48_N24_C00627_strict_penalty_guard_local_search,strict_penalty_guard_local_search,offline_mutation_or_pointer_proxy,strict_penalty_guard_local_search,constrained_reward_balance,0.7338400900900907,0.7269086156099395,0.7290343126798828,0.7113400900900907,0.7245389044804499,0.7333864038897125,0.7113400900900907,0.7338400900900907,0.7338400900900907,0.7062256169212696,0.8147448015122873,0.7314539842299773,0.0310139806967255,0.027614473168821,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,14,16,10,12,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-14-16-10-12-18-20,f5ce42c91ade39b8,6.822838622611016e-05,0.1598436385393142,581867008.0,581.867008,579943552.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B04_strict_guard\J2D_S3R49SCN_N24_B04_strict_guard.odb,,735,-6.086175199015997e-05,7.366634235950187e-06,6.086175199015997e-05,2.373353044319225e-05,2.8608533747948703e-05,9.879709978122264e-05,2496,0.066689502902311,1.0,2496,2496,579941741.2307693,581867008.0,579941128.3846154,581867008.0,581.867008,735,20.09034919738769,20.094661712646484,20.09316606067476,9,11,2,2,0.5794921543747098,0.7022414393810804,0.0009165256627185,0.0588235294117647,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B04_strict_guard,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B05_two_stage,S3R49SCN_N24_B05_two_stage,J2D_S3R49SCN_N24_B05_two_stage,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C00243,N24_R48_N24_C00243_two_stage_guarded_top,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.7338400900900907,0.7269086156099395,0.7290343126798828,0.7113400900900907,0.7245389044804499,0.7333864038897125,0.7113400900900907,0.7338400900900907,0.7338400900900907,0.7062256169212696,0.8147448015122873,0.7314539842299773,0.0351980381836538,0.027614473168821,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,12,14,8,10,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-12-14-8-10-16-18-20,64b969aa739ec4ad,9.631485067984612e-05,0.1584233194589615,581878656.0,581.878656,579944384.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B05_two_stage\J2D_S3R49SCN_N24_B05_two_stage.odb,,735,-9.279487858293578e-05,3.519972096910351e-06,9.279487858293578e-05,4.4338646865622144e-05,5.0599349582504845e-05,0.0001114158782481,2496,0.0666885372394552,1.0,2496,2496,579942598.5384616,581878656.0,579941993.2820513,581878656.0,581.878656,735,20.089019775390625,20.093271255493164,20.091796189911516,16,8,3,12,1.0,0.5319385011211664,0.0073322053017484,0.8235294117647058,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B05_two_stage,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B06_two_stage,S3R49SCN_N24_B06_two_stage,J2D_S3R49SCN_N24_B06_two_stage,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C02896,N24_R48_N24_C02896_two_stage_guarded_top,two_stage_guarded_top,existing_pool_selection,two_stage_guarded_top,constrained_reward_balance,0.7228193623310815,0.7158878878509303,0.7180135849208735,0.7003193623310815,0.7135181767214407,0.7223656761307033,0.7003193623310815,0.7228193623310815,0.7228193623310815,0.6956457182726208,0.8147448015122873,0.720433256470968,0.034148103289178,0.0271736440584606,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,3,5,7,1,11,19,21,23,0,2,4,6,8,10,14,12,16,18,20]",22-17-15-13-9-3-5-7-1-11-19-21-23-0-2-4-6-8-10-14-12-16-18-20,8cc6847a7550c326,4.07822008128278e-05,0.1586619615554809,581970688.0,581.970688,579943616.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B06_two_stage\J2D_S3R49SCN_N24_B06_two_stage.odb,,735,-3.5425717214820907e-05,5.356483598006889e-06,3.5425717214820907e-05,1.1806023636001996e-05,1.3349837309294475e-05,9.820119885262102e-05,2496,0.0677379382369765,1.0,2496,2496,579941789.948718,581970688.0,579941167.2564102,581970688.0,581.970688,735,20.090272903442383,20.09457778930664,20.09308427564141,5,9,9,7,0.1685705049879554,0.5605528109561628,0.0580231246474901,0.1176470588235294,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B06_two_stage,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B07_two_stage,S3R49SCN_N24_B07_two_stage,J2D_S3R49SCN_N24_B07_two_stage,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C00302,N24_R48_N24_C00302_two_stage_guarded_local_search,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7560853794642858,0.749516853944437,0.7517786568744937,0.7335853794642858,0.7403221900739266,0.7565390656646638,0.7335853794642858,0.7560853794642858,0.7560853794642858,0.7275810947204969,0.8374291115311909,0.7539714853243991,0.0288262480981637,0.0285042847437888,0.0833333333333333,S3R44CNS_N24_B16_uncertainty,"[18,17,15,13,9,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,22,20]",18-17-15-13-9-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-22-20,f65a516852ba4deb,5.806214721815195e-05,0.1539869755506515,583663808.0,583.663808,579943616.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B07_two_stage\J2D_S3R49SCN_N24_B07_two_stage.odb,,735,-4.5852590119466186e-05,1.2209557098685764e-05,4.5852590119466186e-05,1.1456553122206855e-05,1.547144581677929e-05,9.32029142859392e-05,2496,0.0685595749087858,1.0,2496,2496,579941816.8205128,583663808.0,579941111.2051282,583663808.0,583.663808,735,20.090221405029297,20.094532012939453,20.093041117661663,7,1,15,8,0.4272842013092733,0.0,0.990587986463621,0.1176470588235294,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B07_two_stage,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B08_two_stage,S3R49SCN_N24_B08_two_stage,J2D_S3R49SCN_N24_B08_two_stage,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C01679,N24_R48_N24_C01679_two_stage_guarded_local_search,two_stage_guarded_local_search,offline_mutation_or_pointer_proxy,two_stage_guarded_local_search,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0319002685264873,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,17,15,13,9,7,5,3,1,11,19,21,23,0,2,12,10,8,6,4,14,16,18,20]",22-17-15-13-9-7-5-3-1-11-19-21-23-0-2-12-10-8-6-4-14-16-18-20,4aca82a4b5a13c0f,9.06418699742062e-05,0.1556643545627594,581956096.0,581.956096,579944320.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B08_two_stage\J2D_S3R49SCN_N24_B08_two_stage.odb,,735,-8.658976730657741e-05,4.052102667628788e-06,8.658976730657741e-05,3.906856674331464e-05,4.5141812733157135e-05,0.000101390347907,2496,0.0667607513269803,1.0,2496,2496,579942546.6923077,581956096.0,579941891.6666666,581956096.0,581.956096,735,20.089099884033203,20.09335327148437,20.091876560652334,14,5,8,10,0.915064678264082,0.2011256331686573,0.0499858996051889,0.7647058823529411,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B08_two_stage,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B09_median_guard,S3R49SCN_N24_B09_median_guard,J2D_S3R49SCN_N24_B09_median_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C01000,N24_R48_N24_C01000_no_penalty_worse_than_median,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7625931064993566,0.7560245809795079,0.7582863839095646,0.7400931064993567,0.7536299171089975,0.7630467926997346,0.7400931064993567,0.7625931064993566,0.7625931064993566,0.7338285126741649,0.8374291115311909,0.76047921235947,0.0255333237373012,0.0287645938251916,0.375,S3R44CNS_N24_B14_hybrid_disagree,"[22,21,19,11,1,3,5,7,9,13,15,17,23,0,2,4,6,8,10,12,14,16,18,20]",22-21-19-11-1-3-5-7-9-13-15-17-23-0-2-4-6-8-10-12-14-16-18-20,22fe0ffd756973ac,2.9523077955673216e-05,0.1587531119585037,582666368.0,582.666368,579943552.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B09_median_guard\J2D_S3R49SCN_N24_B09_median_guard.odb,,735,-2.2807102141086943e-05,6.7159758145862725e-06,2.2807102141086943e-05,6.157772969197551e-06,7.850299268812844e-06,9.808878530748188e-05,2496,0.0682362237167604,1.0,2496,2496,579941755.948718,582666368.0,579940822.4358975,582666368.0,582.666368,735,20.090314865112305,20.094635009765625,20.09313926437274,1,10,12,3,0.0,0.5714821730080313,0.4412013536379018,0.0588235294117647,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B09_median_guard,WARNING_SUCCESS_WITH_WARNINGS,False
24,S3R49SCN_N24_B10_median_guard,S3R49SCN_N24_B10_median_guard,J2D_S3R49SCN_N24_B10_median_guard,run51_stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,True,True,True,True,False,False,False,R48_N24_C00208,N24_R48_N24_C00208_no_penalty_worse_than_median,no_penalty_worse_than_median,offline_mutation_or_pointer_proxy,no_penalty_worse_than_median,constrained_reward_balance,0.7364391037242605,0.7293866462573417,0.7314669747072473,0.7139391037242605,0.7270252527081924,0.7356829600569637,0.7139391037242605,0.7364391037242605,0.7364391037242605,0.7087206700100726,0.8071833648393194,0.7339622606240713,0.0322572698639748,0.0277184337141879,0.1666666666666666,S3R44CNS_N24_B16_uncertainty,"[22,13,9,17,15,7,5,3,1,11,19,21,23,0,2,4,6,8,10,12,14,16,18,20]",22-13-9-17-15-7-5-3-1-11-19-21-23-0-2-4-6-8-10-12-14-16-18-20,14753eeb4f27414a,6.728811672473967e-05,0.154089018702507,581911360.0,581.91136,579944384.0,step_final_cooling,step_final_cooling,1200.0,AC YIELD;HFL;NT11;PEEQ;RF;S;U,AC YIELD;HFL;NT11;PEEQ;RF;S;U,PASS_TEACHER_FIELDS_EXTRACTED,WARNING_SUCCESS_WITH_WARNINGS,WARNING_SUCCESS_WITH_WARNINGS,PASS_ODB_FINAL_FRAME_EXTRACTED,True,Run52 ingestion of Run51 stricter constrained N24/N40 batch32 teacher metrics. No N12/N16/N32 cases.,run_51_stricter_constrained_N24_N40_batch32_odb_teacher_validation,False,E:\Projects\RL-LAM-ScanOpt\cae_model\stage3_run49_stricter_constrained_N24_N40_batch32_v01\N24S3R49SCN_N24_B10_median_guard\J2D_S3R49SCN_N24_B10_median_guard.odb,,735,-6.375994416885078e-05,3.5281725558888866e-06,6.375994416885078e-05,2.998748502836459e-05,3.357307554303196e-05,9.724155825097114e-05,2496,0.0684140991279258,1.0,2496,2496,579942651.4102564,581911360.0,579942035.2307693,581911360.0,581.91136,735,20.08894157409668,20.09318351745605,20.09171052271006,8,2,6,13,0.5654145297958042,0.012235453871374,0.0253454596728708,0.8235294117647058,run_49_run48_stricter_constrained_N24_N40_batch32_handoff_package,stricter_constrained_N24_N40_batch32,stage3_run49_stricter_constrained_N24_N40_batch32_v01,False,NOT_RUN,Run49 handoff only. Stricter constrained N24/N40 batch32 candidate is not teacher-validated.,J2D_S3R49SCN_N24_B10_median_guard,WARNING_SUCCESS_WITH_WARNINGS,False
